Date,Open,High,Low,Close
2018-02-28 09:00:00-05:00,365.8,367.5,365.8,367.2
2018-02-28 08:00:00-05:00,365.75,366.45,365.75,366
2018-02-28 06:00:00-05:00,366,366,366,366
2018-02-27 20:00:00-05:00,366,366.69,365.8,365.8
2018-02-27 19:00:00-05:00,365.5,365.99,365.5,365.99
2018-02-27 18:00:00-05:00,364.68,365.7,364.64,365.5
2018-02-27 17:00:00-05:00,364.45,365.2284,364.45,364.67
2018-02-27 16:00:00-05:00,366.85,367.1786,364.43,364.45
2018-02-27 15:00:00-05:00,368.06,368.41,366.41,366.92
2018-02-27 14:00:00-05:00,369.66,369.8358,367.53,367.92
2018-02-27 13:00:00-05:00,367.85,369.89,366.6546,369.84
2018-02-27 12:00:00-05:00,367.26,369.15,366.4,367.85
2018-02-27 11:00:00-05:00,365.6,369.1199,365.58,367.2707
2018-02-27 10:00:00-05:00,363.5,367.72,363.3,365.59
2018-02-27 09:00:00-05:00,364.05,364.05,363.01,363.2
2018-02-27 08:00:00-05:00,364,364,363.26,363.5
2018-02-27 07:00:00-05:00,364.2,364.2,363.55,363.55
2018-02-26 20:00:00-05:00,363.8,363.8,363.8,363.8
2018-02-26 19:00:00-05:00,363.98,364.15,363.98,364.15
2018-02-26 18:00:00-05:00,363.48,363.98,363.48,363.95
2018-02-26 17:00:00-05:00,363.48,363.98,362.1808,363.95
2018-02-26 16:00:00-05:00,362.62,364.05,362.38,363.41
2018-02-26 15:00:00-05:00,362.59,363.76,362.2901,362.5901
2018-02-26 14:00:00-05:00,363.0001,363.98,362.17,362.6343
2018-02-26 13:00:00-05:00,360.19,363.14,360.03,363.0489
2018-02-26 12:00:00-05:00,359.5875,361.33,359.22,360.12
2018-02-26 11:00:00-05:00,359.9405,360.31,358.2123,359.63
2018-02-26 10:00:00-05:00,358.85,361.2306,358.48,359.96
2018-02-26 09:00:00-05:00,359.3,359.3,358.01,358.85
2018-02-26 08:00:00-05:00,359,359.24,358.01,358.84
2018-02-26 06:00:00-05:00,358,358,358,358
2018-02-23 20:00:00-05:00,356.65,356.65,356.2,356.64
2018-02-23 19:00:00-05:00,356.58,356.58,356.58,356.58
2018-02-23 18:00:00-05:00,356.01,356.6,356,356.05
2018-02-23 17:00:00-05:00,356.31,356.98,356.2,356.2
2018-02-23 16:00:00-05:00,355.44,356.81,354.8,356.71
2018-02-23 15:00:00-05:00,354.27,355.98,353.61,355.35
2018-02-23 14:00:00-05:00,354.1212,354.27,353.0668,354.238
2018-02-23 13:00:00-05:00,356.1502,356.2399,353.68,354.21
2018-02-23 12:00:00-05:00,356.37,357.11,355.35,356.155
2018-02-23 11:00:00-05:00,357.01,357.63,355.5,356.28
2018-02-23 10:00:00-05:00,358.74,358.77,356.7,356.91
2018-02-23 09:00:00-05:00,358.9,359,358,358.74
2018-02-23 08:00:00-05:00,359.47,359.47,358.4,358.5
2018-02-22 20:00:00-05:00,357,357.9,356.75,357.85
2018-02-22 18:00:00-05:00,356.31,356.31,356.31,356.31
2018-02-22 17:00:00-05:00,357.145,357.145,339.9152,356.5
2018-02-22 16:00:00-05:00,355.7069,356.6,354.629,355.85
2018-02-22 15:00:00-05:00,355.29,357.81,355.27,355.66
2018-02-22 14:00:00-05:00,354.92,355.62,354.01,355.15
2018-02-22 13:00:00-05:00,357.79,358.07,354.5,354.71
2018-02-22 12:00:00-05:00,357.04,358.02,356.15,357.655
2018-02-22 11:00:00-05:00,354.88,357.89,353.95,357.03
2018-02-22 10:00:00-05:00,354.79,356.61,352.64,354.78
2018-02-22 09:00:00-05:00,353.4,355,353.4,354.99
2018-02-22 08:00:00-05:00,354,354,352.97,353.6
2018-02-22 07:00:00-05:00,353.5,353.99,353.5,353.99
2018-02-22 06:00:00-05:00,351.99,351.99,351.99,351.99
2018-02-21 20:00:00-05:00,351.42,351.8,351.1,351.3
2018-02-21 19:00:00-05:00,351.9,352,351.55,351.99
2018-02-21 18:00:00-05:00,352.35,352.35,352,352
2018-02-21 17:00:00-05:00,352.2,352.5,352.19,352.19
2018-02-21 16:00:00-05:00,358.06,358.08,351.75,352.24
2018-02-21 15:00:00-05:00,357.49,360.79,356.73,357.97
2018-02-21 14:00:00-05:00,358.581,358.749,357.37,357.37
2018-02-21 13:00:00-05:00,357.82,358.69,355.7,358.53
2018-02-21 12:00:00-05:00,358.5,359.3298,357.3501,357.829
2018-02-21 11:00:00-05:00,354.62,358.89,354.54,358.38
2018-02-21 10:00:00-05:00,353.52,356.315,352.3644,354.61
2018-02-21 09:00:00-05:00,353.45,355.27,351,354
2018-02-21 08:00:00-05:00,352.74,353.32,352.67,353
2018-02-20 20:00:00-05:00,353.8,353.8,353.8,353.8
2018-02-20 19:00:00-05:00,353.5,353.84,353.5,353.84
2018-02-20 17:00:00-05:00,353.35,353.75,353.26,353.51
2018-02-20 16:00:00-05:00,353.28,353.78,351.6307,353.06
2018-02-20 15:00:00-05:00,355.74,355.87,353.1,353.19
2018-02-20 14:00:00-05:00,356.1599,356.25,354.49,355.68
2018-02-20 13:00:00-05:00,356.44,357.19,355.51,355.94
2018-02-20 12:00:00-05:00,355.6,357.54,355.22,356.57
2018-02-20 11:00:00-05:00,356.07,356.85,354.75,355.5468
2018-02-20 10:00:00-05:00,353.2,357.79,351.4,356.065
2018-02-20 09:00:00-05:00,353.6,353.8,352.1,353.2
2018-02-20 08:00:00-05:00,353,353,352,352.75
2018-02-20 07:00:00-05:00,352.6,352.6,352.6,352.6
2018-02-20 06:00:00-05:00,352,352,352,352
2018-02-20 05:00:00-05:00,354.72,354.72,352,352
2018-02-16 20:00:00-05:00,354.72,354.72,354.72,354.72
2018-02-16 19:00:00-05:00,354.82,355,354.82,355
2018-02-16 18:00:00-05:00,355,355.04,354.94,355
2018-02-16 17:00:00-05:00,355.04,355.11,354.84,355.04
2018-02-16 16:00:00-05:00,355.565,357.13,354.88,354.93
2018-02-16 15:00:00-05:00,355.658,356.46,353.62,355.57
2018-02-16 14:00:00-05:00,358.17,358.27,353.5101,355.66
2018-02-16 13:00:00-05:00,358.7,359.13,357.28,358.04
2018-02-16 12:00:00-05:00,357.91,359.28,357.2,358.88
2018-02-16 11:00:00-05:00,357.81,359.38,355.7702,357.87
2018-02-16 10:00:00-05:00,356.53,359.5,355.31,357.71
2018-02-16 09:00:00-05:00,358.96,359,356.5,356.5
2018-02-16 08:00:00-05:00,357.01,358.46,357.01,358.46
2018-02-16 06:00:00-05:00,358.05,358.05,358,358
2018-02-16 05:00:00-05:00,357,358.05,357,358
2018-02-15 20:00:00-05:00,357.6,357.6,357,357
2018-02-15 19:00:00-05:00,357.5,357.98,357.35,357.98
2018-02-15 18:00:00-05:00,357,357.5,357,357.5
2018-02-15 17:00:00-05:00,356.46,357,353.814,357
2018-02-15 16:00:00-05:00,354.8348,356.55,354.35,356.55
2018-02-15 15:00:00-05:00,354.86,356.13,354.23,354.7909
2018-02-15 14:00:00-05:00,353.72,355.91,353.5611,354.905
2018-02-15 13:00:00-05:00,352.834,353.79,352.06,353.69
2018-02-15 12:00:00-05:00,349.3885,353.27,348.05,352.84
2018-02-15 11:00:00-05:00,352.57,353.87,349.295,349.33
2018-02-15 10:00:00-05:00,348,353.99,347.75,352.66
2018-02-15 09:00:00-05:00,347.73,348.25,346.55,348
2018-02-15 08:00:00-05:00,347.43,348.5,347.25,347.39
2018-02-15 07:00:00-05:00,347,347.23,347,347.23
2018-02-14 20:00:00-05:00,344.98,344.98,344.88,344.88
2018-02-14 19:00:00-05:00,344.1,344.99,344.1,344.99
2018-02-14 18:00:00-05:00,344.9,344.9,344.61,344.61
2018-02-14 17:00:00-05:00,344.85,344.9,344.82,344.82
2018-02-14 16:00:00-05:00,344.54,345.2,343.96,344.95
2018-02-14 15:00:00-05:00,344.51,344.94,343.63,344.405
2018-02-14 14:00:00-05:00,344.6,345.5,344.27,344.495
2018-02-14 13:00:00-05:00,344.686,345.4567,344.16,344.55
2018-02-14 12:00:00-05:00,345.62,346.77,344.22,344.5729
2018-02-14 11:00:00-05:00,344.345,347.43,344.01,345.6
2018-02-14 10:00:00-05:00,341.8,346.74,340.99,344.211
2018-02-14 09:00:00-05:00,346.78,346.78,340,341.25
2018-02-14 08:00:00-05:00,346,346.5,346,346
2018-02-14 06:00:00-05:00,345,345,345,345
2018-02-13 20:00:00-05:00,343.4,343.4,343.4,343.4
2018-02-13 19:00:00-05:00,343.3,343.98,343.3,343.98
2018-02-13 18:00:00-05:00,343.3,343.3,343.3,343.3
2018-02-13 17:00:00-05:00,343.16,343.3,343.16,343.3
2018-02-13 16:00:00-05:00,344.935,345.137,342.66,343.19
2018-02-13 15:00:00-05:00,345.23,345.837,344.295,344.97
2018-02-13 14:00:00-05:00,342.44,346.33,342.44,345.23
2018-02-13 13:00:00-05:00,344.44,344.8968,342.42,342.45
2018-02-13 12:00:00-05:00,347.29,347.49,344.13,344.6348
2018-02-13 11:00:00-05:00,342.63,347.8799,342.125,347.4
2018-02-13 10:00:00-05:00,342.02,343.64,340.29,342.65
2018-02-13 09:00:00-05:00,341,343.25,340.2,342
2018-02-13 08:00:00-05:00,341,343.15,340.27,342.83
2018-02-13 07:00:00-05:00,340.6,340.6,340.6,340.6
2018-02-13 06:00:00-05:00,341.8,341.8,341.78,341.78
2018-02-13 05:00:00-05:00,342,342,341.99,341.99
2018-02-12 20:00:00-05:00,344.25,344.3,344.25,344.3
2018-02-12 19:00:00-05:00,343.8,344,343.8,343.9
2018-02-12 18:00:00-05:00,343.8,344.44,343.8,343.9
2018-02-12 17:00:00-05:00,343.8,344.09,343.51,343.8
2018-02-12 16:00:00-05:00,345.89,347.38,342.69,343.69
2018-02-12 15:00:00-05:00,346.37,347.75,345.1501,345.9641
2018-02-12 14:00:00-05:00,343.44,346.77,342.7637,346.369
2018-02-12 13:00:00-05:00,343.98,344.88,342,343.3
2018-02-12 12:00:00-05:00,337.88,344,336.92,343.92
2018-02-12 11:00:00-05:00,337.79,339.47,335.57,337.9931
2018-02-12 10:00:00-05:00,336.02,339.39,334.1,337.75
2018-02-12 09:00:00-05:00,336.5,338,332.83,336
2018-02-12 08:00:00-05:00,337,337.5,336.4,336.5
2018-02-12 07:00:00-05:00,338.35,338.35,337,337
2018-02-09 20:00:00-05:00,333.6,334,333.6,333.6
2018-02-09 19:00:00-05:00,334,334,333.99,334
2018-02-09 18:00:00-05:00,332.83,333.8,332.83,333.79
2018-02-09 17:00:00-05:00,332.85,333.14,331.8,332.83
2018-02-09 16:00:00-05:00,329.18,336.35,325.96,333.09
2018-02-09 15:00:00-05:00,324.7533,331.9063,324.37,329.54
2018-02-09 14:00:00-05:00,324.79,327,319.8,324.8897
2018-02-09 13:00:00-05:00,323.24,325.07,319.25,324.8
2018-02-09 12:00:00-05:00,327.34,331.35,322.7701,323.12
2018-02-09 11:00:00-05:00,335.9885,336.4,320.48,327.38
2018-02-09 10:00:00-05:00,333.94,337.81,333.1855,335.81
2018-02-09 09:00:00-05:00,332.15,334.66,330.935,334.28
2018-02-09 08:00:00-05:00,332,334,330.48,330.55
2018-02-09 07:00:00-05:00,335.69,335.69,332.16,332.16
2018-02-09 06:00:00-05:00,333,335.79,333,335.79
2018-02-09 05:00:00-05:00,330.52,330.52,330.52,330.52
2018-02-08 20:00:00-05:00,332,332.5,331.6,331.6
2018-02-08 19:00:00-05:00,332.1,333,331,331.01
2018-02-08 18:00:00-05:00,333,333.99,332.5,333.99
2018-02-08 17:00:00-05:00,329.5,333.99,329.5,333.33
2018-02-08 16:00:00-05:00,335.43,337.08,329.4,329.61
2018-02-08 15:00:00-05:00,338.7594,339.61,334.47,335.33
2018-02-08 14:00:00-05:00,335.1,340.66,333.76,338.72
2018-02-08 13:00:00-05:00,337.24,339.2,332.8,335.2722
2018-02-08 12:00:00-05:00,338.77,341.26,333.6,337.248
2018-02-08 11:00:00-05:00,345.39,345.66,336.8809,338.92
2018-02-08 10:00:00-05:00,348.28,349.37,345,345.42
2018-02-08 09:00:00-05:00,347.3,349.14,347.21,348.3
2018-02-08 08:00:00-05:00,345.5,347.87,345.5,347
2018-02-08 07:00:00-05:00,345.79,345.95,345,345
2018-02-08 06:00:00-05:00,346,346.01,345,345
2018-02-07 20:00:00-05:00,346.5,347.46,346,347.46
2018-02-07 19:00:00-05:00,346.55,347.5,345.26,345.29
2018-02-07 18:00:00-05:00,347,347,320,347
2018-02-07 17:00:00-05:00,348.27,348.35,346.65,346.65
2018-02-07 16:00:00-05:00,349.95,352.98,347.92,347.95
2018-02-07 15:00:00-05:00,350.55,351.8199,347.3,349.96
2018-02-07 14:00:00-05:00,349.32,351.28,345.68,350.6698
2018-02-07 13:00:00-05:00,352.5042,352.96,349.07,349.2
2018-02-07 12:00:00-05:00,350.6,353.59,349.02,352.59
2018-02-07 11:00:00-05:00,346.53,350.82,345.83,350.485
2018-02-07 10:00:00-05:00,338.65,347.92,338.1,346.77
2018-02-07 09:00:00-05:00,340,340,338.05,338.05
2018-02-07 08:00:00-05:00,339.5,340,339,339.66
2018-02-07 07:00:00-05:00,338.25,339.35,338.25,339.35
2018-02-07 06:00:00-05:00,338.25,338.25,338.25,338.25
2018-02-07 05:00:00-05:00,340.78,340.78,338.25,338.25
2018-02-06 20:00:00-05:00,341.92,342,341,342
2018-02-06 19:00:00-05:00,341.92,341.92,341.5,341.9
2018-02-06 18:00:00-05:00,340.8,341.49,340.3,340.91
2018-02-06 17:00:00-05:00,341.02,341.48,340.2,340.8
2018-02-06 16:00:00-05:00,338.5,341.67,336.17,341.03
2018-02-06 15:00:00-05:00,331.98,339,330.11,338.35
2018-02-06 14:00:00-05:00,333.83,334.3,331.4,332.08
2018-02-06 13:00:00-05:00,332.78,336.35,331.65,333.8847
2018-02-06 12:00:00-05:00,330.5943,334.73,329.25,332.47
2018-02-06 11:00:00-05:00,335.435,337,324.06,330.6825
2018-02-06 10:00:00-05:00,321.53,342.67,317.65,335.44
2018-02-06 09:00:00-05:00,321.455,323.11,316.1,321.5
2018-02-06 08:00:00-05:00,318,322.66,315.5,322.66
2018-02-06 07:00:00-05:00,321,321,317.3,318.47
2018-02-06 06:00:00-05:00,320.62,321,320.5,321
2018-02-06 05:00:00-05:00,324,324,321.3,321.3
2018-02-05 21:00:00-05:00,342.25,342.25,335.2,335.2
2018-02-05 20:00:00-05:00,325,342.25,323.55,325
2018-02-05 19:00:00-05:00,323.11,326,323.11,325.82
2018-02-05 18:00:00-05:00,326.6,327.41,324,324
2018-02-05 17:00:00-05:00,329,342.2,326,326
2018-02-05 16:00:00-05:00,336.84,338.1536,317.39,329.01
2018-02-05 15:00:00-05:00,344.85,344.9,336.9,337.05
2018-02-05 14:00:00-05:00,345.53,345.96,341.48,344.8307
2018-02-05 13:00:00-05:00,347.74,347.758,344.25,345.73
2018-02-05 12:00:00-05:00,347.9498,348.96,345.8,347.63
2018-02-05 11:00:00-05:00,343.83,350,342.88,347.95
2018-02-05 10:00:00-05:00,345,345.01,333,343.64
2018-02-05 09:00:00-05:00,343.8,346,343.75,345.05
2018-02-05 08:00:00-05:00,344.2,345.5,343.8,345
2018-02-05 07:00:00-05:00,344.9,345.39,344.13,344.13
2018-02-05 06:00:00-05:00,344.9,345.01,344.9,344.91
2018-02-05 05:00:00-05:00,343.57,345.1,343.5,344.9
2018-02-02 20:00:00-05:00,349,349.21,349,349.21
2018-02-02 19:00:00-05:00,348.92,349.5,348.75,348.75
2018-02-02 18:00:00-05:00,349.5,350.09,348.92,348.92
2018-02-02 17:00:00-05:00,348.87,351.2928,348.87,349.5
2018-02-02 16:00:00-05:00,350.247,351.45,348.7,348.88
2018-02-02 15:00:00-05:00,352.05,352.25,349.3,350.245
2018-02-02 14:00:00-05:00,351.41,353.55,350.9027,351.99
2018-02-02 13:00:00-05:00,352.51,353.76,351.474,351.67
2018-02-02 12:00:00-05:00,353.79,354.73,352.31,352.58
2018-02-02 11:00:00-05:00,352.79,355.199,350.56,353.862
2018-02-02 10:00:00-05:00,354.48,355.35,352.56,352.8
2018-02-02 09:00:00-05:00,354.775,356,354,354.05
2018-02-02 08:00:00-05:00,354.8,355.51,354.6,354.85
2018-02-02 07:00:00-05:00,355,355,355,355
2018-02-02 05:00:00-05:00,356.84,356.84,356.84,356.84
2018-02-01 20:00:00-05:00,359.5,359.5,358.8,358.8
2018-02-01 19:00:00-05:00,358.47,360,358.47,359.25
2018-02-01 18:00:00-05:00,357.97,358.7,357.97,358.47
2018-02-01 17:00:00-05:00,356.94,357.75,356.61,357.75
2018-02-01 16:00:00-05:00,356.99,357.44,354.74,356.96
2018-02-01 15:00:00-05:00,357.47,357.64,355.38,356.95
2018-02-01 14:00:00-05:00,359.74,360.82,357.26,357.48
2018-02-01 13:00:00-05:00,360.1,360.8,359.12,359.665
2018-02-01 12:00:00-05:00,359.27,360.88,357.68,360.185
2018-02-01 11:00:00-05:00,358.8862,360.53,357.58,359.31
2018-02-01 10:00:00-05:00,352.01,361.45,351.7,359.06
2018-02-01 09:00:00-05:00,353.99,355.1,352,352.02
2018-02-01 08:00:00-05:00,354,355,352.21,355
2018-02-01 06:00:00-05:00,354.3,354.4,354,354
2018-02-01 05:00:00-05:00,357,357,357,357
2018-01-31 20:00:00-05:00,354.9,355.5,354.9,355
2018-01-31 19:00:00-05:00,354.7,354.9,354.5,354.5
2018-01-31 18:00:00-05:00,354,354.99,353.9,354.99
2018-01-31 17:00:00-05:00,354.66,354.66,354,354
2018-01-31 16:00:00-05:00,353.34,356.1,351.62,354.265
2018-01-31 15:00:00-05:00,354.98,355.95,352.55,353.4
2018-01-31 14:00:00-05:00,355.45,355.82,354.5,354.97
2018-01-31 13:00:00-05:00,354.6136,357.28,354.22,355.4381
2018-01-31 12:00:00-05:00,356.4,357.58,354.26,354.52
2018-01-31 11:00:00-05:00,355.2339,358.8099,354.68,356.3544
2018-01-31 10:00:00-05:00,357.26,361,353.26,355.235
2018-01-31 09:00:00-05:00,355.75,358.5,342,357.25
2018-01-31 08:00:00-05:00,342.61,356.75,342.61,355.91
2018-01-31 07:00:00-05:00,342,343.89,342,342
2018-01-31 06:00:00-05:00,339.5,341.06,339.5,341.06
2018-01-30 20:00:00-05:00,338.95,339.19,338.15,338.15
2018-01-30 19:00:00-05:00,338.52,339.19,338.3,339
2018-01-30 18:00:00-05:00,338.35,338.69,337.71,338.52
2018-01-30 17:00:00-05:00,337.71,338.24,337.2,338.24
2018-01-30 16:00:00-05:00,337.43,339.83,337.29,337.77
2018-01-30 15:00:00-05:00,337.01,338.225,336.2,337.475
2018-01-30 14:00:00-05:00,336.715,337.24,335.63,336.9384
2018-01-30 13:00:00-05:00,336.82,337.744,336.5,336.8199
2018-01-30 12:00:00-05:00,336.86,337.99,336.22,336.78
2018-01-30 11:00:00-05:00,334.75,337.08,334.25,336.6601
2018-01-30 10:00:00-05:00,338.12,339.98,334.16,334.78
2018-01-30 09:00:00-05:00,338,339.7,337.21,338.1
2018-01-30 08:00:00-05:00,340,340,338,338.2
2018-01-29 18:00:00-05:00,340.83,340.83,340.8,340.8
2018-01-29 17:00:00-05:00,340.82,341.14,340.82,341.14
2018-01-29 16:00:00-05:00,341.03,341.85,340.66,340.89
2018-01-29 15:00:00-05:00,341.2,341.38,340.22,340.99
2018-01-29 14:00:00-05:00,340.83,341.36,340.43,341.15
2018-01-29 13:00:00-05:00,340.793,341.06,340.1,340.75
2018-01-29 12:00:00-05:00,341.14,341.7067,340.39,340.76
2018-01-29 11:00:00-05:00,342.77,343.18,340.88,341.18
2018-01-29 10:00:00-05:00,341.02,344.4,340,342.6514
2018-01-29 09:00:00-05:00,340.52,341.75,340.1,341.19
2018-01-29 08:00:00-05:00,340.5,340.8,340.25,340.8
2018-01-29 07:00:00-05:00,340.1,340.1,340.1,340.1
2018-01-29 06:00:00-05:00,340.9,340.9,340.9,340.9
2018-01-29 05:00:00-05:00,341.4,341.4,340.9,340.9
2018-01-26 20:00:00-05:00,340.88,341.4,340,340.85
2018-01-26 19:00:00-05:00,341.25,341.85,340.88,340.88
2018-01-26 18:00:00-05:00,343.05,343.2,341.25,341.8
2018-01-26 17:00:00-05:00,343.22,343.22,343.05,343.17
2018-01-26 16:00:00-05:00,342.1399,343.25,342.05,343.17
2018-01-26 15:00:00-05:00,342.67,343.37,341.25,342.115
2018-01-26 14:00:00-05:00,342.885,343.19,342.53,342.629
2018-01-26 13:00:00-05:00,342.3089,343.23,341.75,342.89
2018-01-26 12:00:00-05:00,341.85,343.48,341.84,342.1782
2018-01-26 11:00:00-05:00,342.81,344.9,341.8139,341.8401
2018-01-26 10:00:00-05:00,344.55,345.98,341.52,342.81
2018-01-26 09:00:00-05:00,344.9,345.37,344,344.55
2018-01-26 08:00:00-05:00,344.05,345.38,344.05,345.38
2018-01-26 07:00:00-05:00,344.18,344.18,344.18,344.18
2018-01-26 05:00:00-05:00,343.9,343.9,343.9,343.9
2018-01-25 20:00:00-05:00,343.25,343.25,342.75,343
2018-01-25 19:00:00-05:00,343.3,343.3,343.25,343.25
2018-01-25 18:00:00-05:00,343.15,343.29,343.05,343.29
2018-01-25 17:00:00-05:00,343.08,343.2,342.76,342.99
2018-01-25 16:00:00-05:00,341.01,343.2,340.26,343.05
2018-01-25 15:00:00-05:00,342.72,343.0399,340.49,340.9245
2018-01-25 14:00:00-05:00,341.87,343.48,341.41,342.635
2018-01-25 13:00:00-05:00,341.25,343.615,341.2,341.8789
2018-01-25 12:00:00-05:00,338.9443,341.94,338.1201,341.4
2018-01-25 11:00:00-05:00,337.83,339.97,336.58,338.8712
2018-01-25 10:00:00-05:00,336.5,340.34,335.3,337.715
2018-01-25 09:00:00-05:00,335,336.98,335,336.35
2018-01-25 08:00:00-05:00,336.45,336.45,336.17,336.2
2018-01-24 20:00:00-05:00,334.75,334.8,334.65,334.65
2018-01-24 19:00:00-05:00,335,335.1,334.85,334.85
2018-01-24 17:00:00-05:00,334.6,335,334.6,335
2018-01-24 16:00:00-05:00,335.9209,336.17,334.68,334.7
2018-01-24 15:00:00-05:00,335.35,336.3,335,335.87
2018-01-24 14:00:00-05:00,335.57,336.19,334.14,335.22
2018-01-24 13:00:00-05:00,336.43,337.5,335.52,335.705
2018-01-24 12:00:00-05:00,337.67,337.785,334.63,336.23
2018-01-24 11:00:00-05:00,337.7,338.33,337.06,337.6104
2018-01-24 10:00:00-05:00,336.41,338.99,336,337.7
2018-01-24 09:00:00-05:00,337.5,337.5,337,337.16
2018-01-24 08:00:00-05:00,336.6,336.6,336.6,336.6
2018-01-24 05:00:00-05:00,334.9,334.9,334.9,334.9
2018-01-23 20:00:00-05:00,337,337,337,337
2018-01-23 19:00:00-05:00,335.85,336.2,335.85,336.2
2018-01-23 18:00:00-05:00,335.84,335.9,335.84,335.9
2018-01-23 17:00:00-05:00,335.8648,335.9,335.59,335.9
2018-01-23 16:00:00-05:00,336.03,336.58,335.48,335.61
2018-01-23 15:00:00-05:00,336.0535,336.32,334.951,335.945
2018-01-23 14:00:00-05:00,336.4956,336.79,335.54,336.031
2018-01-23 13:00:00-05:00,336.19,336.4725,335.71,336.4101
2018-01-23 12:00:00-05:00,336.84,337.31,335.71,336.27
2018-01-23 11:00:00-05:00,336.35,338.7,335.3601,336.801
2018-01-23 10:00:00-05:00,338.49,338.94,334.81,336.214
2018-01-23 09:00:00-05:00,338.4,338.49,337,338.49
2018-01-23 08:00:00-05:00,337.3,338.36,337.3,338.36
2018-01-23 07:00:00-05:00,339,339,336.05,337.24
2018-01-23 06:00:00-05:00,338.64,338.64,338.64,338.64
2018-01-22 20:00:00-05:00,338.44,338.59,338.38,338.59
2018-01-22 19:00:00-05:00,338.35,338.35,338.3,338.3
2018-01-22 18:00:00-05:00,338.21,338.49,338.1,338.3
2018-01-22 17:00:00-05:00,338.15,338.79,338,338.64
2018-01-22 16:00:00-05:00,338.39,339.98,337.92,338
2018-01-22 15:00:00-05:00,337.9,338.85,337.2,338.5118
2018-01-22 14:00:00-05:00,340.27,340.3,337.26,337.94
2018-01-22 13:00:00-05:00,336.55,341.3812,336.47,340.3068
2018-01-22 12:00:00-05:00,334.11,337.1,333.961,336.54
2018-01-22 11:00:00-05:00,335.1256,336.38,334.0901,334.2002
2018-01-22 10:00:00-05:00,336.1,336.565,332.04,335.2
2018-01-22 09:00:00-05:00,337.01,337.75,336.41,336.41
2018-01-22 08:00:00-05:00,337,337.1,337,337
2018-01-19 20:00:00-05:00,338.4,338.4,338.15,338.4
2018-01-19 19:00:00-05:00,338.5,338.5,338.05,338.4
2018-01-19 18:00:00-05:00,338.56,338.75,338.01,338.01
2018-01-19 17:00:00-05:00,337.73,338.5,337.73,338.5
2018-01-19 16:00:00-05:00,337.975,338.25,337.24,337.87
2018-01-19 15:00:00-05:00,337.55,338.88,336.51,337.99
2018-01-19 14:00:00-05:00,337.14,337.595,336.27,337.55
2018-01-19 13:00:00-05:00,336.32,338.05,336.3,337.14
2018-01-19 12:00:00-05:00,338.8205,339.44,335.75,336.38
2018-01-19 11:00:00-05:00,341.36,342.0899,337.5,338.7747
2018-01-19 10:00:00-05:00,341.22,344,339.6,341.41
2018-01-19 09:00:00-05:00,341.68,342.5,340.2,341.34
2018-01-19 08:00:00-05:00,341.75,341.75,341,341.69
2018-01-19 07:00:00-05:00,342,342,340.21,340.21
2018-01-19 06:00:00-05:00,342.45,343,342.45,343
2018-01-18 20:00:00-05:00,340.15,340.45,340.1,340.45
2018-01-18 19:00:00-05:00,339.65,340.35,339.65,340.22
2018-01-18 18:00:00-05:00,339.3,339.85,339.01,339.18
2018-01-18 17:00:00-05:00,340.2,341.7868,339.25,339.26
2018-01-18 16:00:00-05:00,341.25,341.9699,339.94,340.2
2018-01-18 15:00:00-05:00,342.22,343.14,341.28,341.28
2018-01-18 14:00:00-05:00,341.8114,342.43,341.02,342.222
2018-01-18 13:00:00-05:00,340.1903,342.9195,340,341.75
2018-01-18 12:00:00-05:00,342.171,343.25,339.15,340.24
2018-01-18 11:00:00-05:00,344.69,345.39,341.03,342.394
2018-01-18 10:00:00-05:00,350.57,350.9,343.67,344.74
2018-01-18 09:00:00-05:00,352,352.5,350.11,350.5
2018-01-18 08:00:00-05:00,352,352.5,351,351.5
2018-01-18 07:00:00-05:00,351.58,352.22,351.58,352.22
2018-01-18 06:00:00-05:00,351.63,351.63,351.63,351.63
2018-01-18 05:00:00-05:00,351.73,351.73,351.65,351.65
2018-01-17 20:00:00-05:00,352.16,352.16,351.5,352.09
2018-01-17 19:00:00-05:00,351.45,352.1,351.3,352.1
2018-01-17 18:00:00-05:00,351.7,351.7,351.3,351.4
2018-01-17 17:00:00-05:00,351.11,351.7,335.16,351.6
2018-01-17 16:00:00-05:00,346.6995,352.23,346.43,351.11
2018-01-17 15:00:00-05:00,347.7983,348.25,346.32,346.65
2018-01-17 14:00:00-05:00,345.475,348.68,345.39,347.83
2018-01-17 13:00:00-05:00,344.665,348.36,344.5078,345.475
2018-01-17 12:00:00-05:00,343.96,346.61,342.75,344.81
2018-01-17 11:00:00-05:00,340.5309,344.58,340.4,343.99
2018-01-17 10:00:00-05:00,338.3,341.51,336.41,340.73
2018-01-17 09:00:00-05:00,338.25,338.5,336.74,338.48
2018-01-17 08:00:00-05:00,336.51,338.25,336.51,338.25
2018-01-17 07:00:00-05:00,337,337,337,337
2018-01-17 05:00:00-05:00,337.9,337.9,337.9,337.9
2018-01-16 20:00:00-05:00,335.74,335.99,335.49,335.49
2018-01-16 19:00:00-05:00,334.45,335.5,334.45,335.5
2018-01-16 18:00:00-05:00,335.35,335.5,333.55,334.45
2018-01-16 17:00:00-05:00,335.08,339.295,335.06,335.41
2018-01-16 16:00:00-05:00,331.755,336.482,331.33,335.24
2018-01-16 15:00:00-05:00,337.32,337.63,331.64,331.71
